	 neuron_name	Class 1	Merge Class	is_pdiff	is_usplit	is_LNpre	is_brain	Hemisphere	Pair	Pair ID	Class 2
19156025	MB2ON-233 (Brain looper right) [*BAmv12_dor_r akira] #19156025	Unk	Unk	False	False	False	True	R	4274518	76	
12935696	MB2ON-234 (BZ ; CM4 dor pos 2 right) [*CM4-dm_r akira] #12935696	Unk	Unk	False	False	False	True	R	16753901	832	
16753901	MB2ON-234 (potential MB2ON-234 16753902 left) [*CM4-dm_l akira] #16753901	Unk	Unk	False	False	False	True	L	12935696	832	
10018260	MB2ON-235 (CM4 dor med_l; CM4 dor ant 8 left) [*CM4-dm_l akira] #10018260	Unk	Unk	False	True	True	True	L	17379372	381	
17379372	MB2ON-235 (CM4 dor med_r; CM4 dor ant 8 right) [*CM4-dm_r akira	Unk	Unk	False	True	True	True	R	10018260	381	
14241490	MB2ON-236 (Commissure neuron left) [*CM13_med_l akira] #14241490	Unk	Unk	False	False	False	True	L	16924423	624	
16924423	MB2ON-236 (Commissure neuron right) [*CM13_med_r akira] #16924423	Unk	Unk	False	False	False	True	R	14241490	624	
16856617	MB2ON-238 (DALv23 LAL 6 left) [*DALv23_l akira] #16856617	Unk	Unk	False	False	False	True	L	4185530	847	
4185530	MB2ON-238 (DALv23 LAL 6 right) [*DALv23_r akira] #4185530	Unk	Unk	False	False	False	True	R	16856617	847	
11468088	MB2ON-239 (DALv23 LAL 7 left) [*DALv23_l akira] #11468088	Unk	Unk	False	False	False	True	L	4188325	499	
4188325	MB2ON-239 (DALv23 LAL 7 right) [*DALv23_r akira] #4188325	Unk	Unk	False	False	False	True	R	11468088	499	
17334530	MB2ON-241 (DLPc_post_med-1_left) [*DPLc_post_med_l akira] #17334530	Unk	Unk	False	False	False	True	L	15481779	918	
15481779	MB2ON-241 (DPLc_post_med-1_right) [*DPLc_post_med_r akira] #15481779	Unk	Unk	False	False	False	True	R	17334530	918	
16799939	MB2ON-242 (DPLp 1 left) [*DPLp_l akira] #16799939	Unk	Unk	False	False	False	True	L	15676571	835	
15676571	MB2ON-242 (DPLp 1 right) [*DPLp_r akira] #15676571	Unk	Unk	False	False	False	True	R	16799939	835	
17671375	MB2ON-243 (BLVa12 a 9 right) [*BLVa12_r akira] #17671375	Unk	Unk	False	False	False	True	R	10958210	456	
10958210	MB2ON-243 (F14: PVL005 - 1 Left?) [*BLVa34_l akira] #10958210	Unk	Unk	False	False	False	True	L	17671375	456	
16348875	MB2ON-246 (SLT_left) [*DALv1_l akira] #16348875	Unk	Unk	False	False	False	True	L	15601640	759	
15601640	MB2ON-246 (SLT_right) [*DALl1_r akira] #15601640	Unk	Unk	False	False	False	True	R	16348875	759	
14342744	MB2ON-247 (Tidal wave left) [unknown lineage] #14342744	O_dSEZ	O_dSEZ	False	False	False	True	L	15618614	633	
15618614	MB2ON-247 (Tidal wave right) [unknown lineage] #15618614	O_dSEZ	O_dSEZ	False	False	False	True	R	14342744	633	
15468308	MB2ON-248 (To Complete with soma left) [*BAlp_ant_l akira] #15468308	Unk	Unk	False	False	False	True	L	17330632	678	
17330632	MB2ON-248 (To Complete with soma right) [*BAlp_ant_r akira] #17330632	Unk	Unk	False	False	False	True	R	15468308	678	
6494382	MB2ON-249 (try5thLN_sibling 35 left) [*DPLp_l akira] #6494382	Unk	Unk	False	False	False	True	L	2963280	183	
2963280	MB2ON-249 (try5thLN_sibling 35 right) [*DPLp_r akira] #2963280	Unk	Unk	False	False	False	True	R	6494382	183	
14071449	MB2ON-25 (Crab Arm DAMd23_left) [*DAMd23_l akira] #14071449	Unk	Unk	False	False	False	True	L	13953546	617	
13953546	MB2ON-25 (Crab Arm DAMd23_right) [*DAMd23_r akira] #13953546	Unk	Unk	False	False	False	True	R	14071449	617	
7371184	MB2ON-255 (BAmd1 d 6 right) [*BAmd1_r akira] #7371184	Unk	Unk	False	False	False	True	R	16383966	763	
16383966	MB2ON-255 (neuron 16383967 left) [*BAmd1_l akira] #16383966	Unk	Unk	False	False	False	True	L	7371184	763	
17755491	MB2ON-256 (pacman right) [*DAMd23_r akira] #17755491	Unk	Unk	False	False	False	True	R	17000062	873	
17000062	MB2ON-256 (pacman? left) [*DAMd23_l akira] #17000062	Unk	Unk	False	False	False	True	L	17755491	873	
9589146	MB2ON-257	mPN	mPN-multi	False	False	False	True	L	7503199	357	multi
7503199	MB2ON-257	mPN	mPN-multi	False	False	False	True	R	9589146	357	multi
16464284	MB2ON-3 (BI ; NI_left) [*CPf_l akira] #16464284	Unk	Unk	False	False	False	True	L	8184598	786	
8184598	MB2ON-3 (BI ; NI_right) [*CPf_r akira] #8184598	Unk	Unk	False	False	False	True	R	16464284	786	
11908619	MB2ON-34 (DALcl12 v d 5 Left) [*DALcl12-v_l akira] #11908619	Unk	Unk	False	False	False	True	L	8318813	523	
8318813	MB2ON-34 (DALcl12 v d 5 right) [*DALcl12-v_r akira] #8318813	Unk	Unk	False	False	False	True	R	11908619	523	
16445338	MB2ON-35 (IK; Loopy_left) [*BAla34_l akira] #16445338	Unk	Unk	False	False	False	True	L	16350988	785	
16350988	MB2ON-35 (IK; Loopy_right) [*BAla34_r akira] #16350988	Unk	Unk	False	False	False	True	R	16445338	785	
10581624	MB2ON-37 (DPMm1_1_left - ipsi cross-layer CC) [*DPMm1_l akira] #10581624	Unk	Unk	False	False	False	True	L	13564607	417	
13564607	MB2ON-37 (DPMm1_1_right - ipsi cross-layer CC) [*DPMm1_r akira] #13564607	Unk	Unk	False	False	False	True	R	10581624	417	
3979181	MB2ON-39 (ipsigoro left) [*DPMl_ant_ven_l akira] #3979181	O_dVNC	O_dVNC	False	False	False	True	L	5794678	69	
5794678	MB2ON-39 (ipsigoro right) [*DPMl_ant_ven_r akira] #5794678	O_dVNC	O_dVNC	False	False	False	True	R	3979181	69	
17140424	MB2ON-4 (BH ; Descending 2; CP1 v 2_left) [*CPf_l akira] #17140424	Unk	Unk	False	False	False	True	L	9753530	892	
9753530	MB2ON-4 (BH ; Descending 2; CP1 v 2_right) [*CPf_r akira] #9753530	Unk	Unk	False	False	False	True	R	17140424	892	
12869029	MB2ON-42 (IL; DAMd23_left) [*DAMd23_l akira] #12869029	Unk	Unk	False	False	False	True	L	13953356	586	
8997281	KC (KC70) [Lineage MBNB D right] #8997281	KC	KC-4claw	False	False	False	True	R	-1	-1	4claw
10728323	 (DPMm1 ipsilateral descending left) [*DPMm1_l akira] #10728323	Unk	Unk	False	False	False	True	L	2655798	430	
16515871	MB2IN-212	mPN	mPN-multi	False	False	False	True	R	8509534	282	multi
19950281	 (seahorse? right) [*BAla34_r akira] #19950281	Unk	Unk	False	False	False	True	R	4324479	78	
8198513	 (broad D2 right) [*BAlc ant_r akira] #8198513	bLN	bLN-Duet	False	True	True	True	R	7941642	241	Duet
10287315	 (DALv1 contralateral 3 right; Tel-like 9?) [*DALv1_r akira] #10287315	Unk	Unk	False	False	False	True	R	5865628	169	
14461238	LH-27 (US2: BLP12 b 4_left) [*BLP12_l akira] #14461238	Unk	Unk	False	False	False	True	L	18292832	638	
11073313	 (DPM splitter left) [*DPMpl12_l akira] #11073313	Unk	Unk	False	True	True	True	L	16347476	475	
16799809	MB2IN-168 (neuron 16799810 has a wrong soma left) [*BLAvm ant_l akira] #16799809	Unk	Unk	False	False	False	True	L	16369928	834	
17728605	 (sneak left) [*BAlc post_l akira] #17728605	Unk	Unk	False	False	False	True	L	16463097	969	
17086412	 (BLVa_t ascending medial 1 left) [*BLVa_t_l akira] #17086412	Unk	Unk	False	False	False	True	L	17362538	881	
14077179	FB2IN-2	O_dSEZ;FB2N	O_dSEZ;FB2N	False	False	False	True	R	9083312	318	
16463097	 (sneak right) [*BAlc post_r akira] #16463097	Unk	Unk	False	False	False	True	R	17728605	969	
11146422	 (suckerfish-like 1 (left) ) [*BAmv3_l akira] #11146422	Unk	Unk	False	False	False	True	L	19276024	481	
17728695	 (BAlp_ant ascending left) [*BAlp_ant_l akira] #17728695	Unk	Unk	False	False	False	True	L	10367190	971	
19276024	 (suckerfish-like 1 (right)) [*BAmv3_r akira] #19276024	Unk	Unk	False	False	False	True	R	11146422	481	
13749806	 (telegoro-2 left; Txx_t1r) [*DPMl_ant_dor_l akira] #13749806	O_dVNC	O_dVNC	False	False	False	True	L	14034206	605	
10343101	 (CM4 dor pos 10 right) [*CM4-dm_r akira	Unk	Unk	False	False	False	True	R	9503428	350	
8263285	KC (KC no pair) [Lineage MBNB C left] #8263285	KC	KC-3claw	False	False	False	True	L	-1	-1	3claw
5712849	 (BLVa12 bilateral 2 left) [*BLVa12_l akira] #5712849	Unk	Unk	False	False	False	True	L	11271082	153	
7594047	FB-7	FBN	FBN	False	False	False	True	R	15588620	702	
16428373	 (DPLc post med 1 left) [*DPLc_post_med_l akira] #16428373	Unk	Unk	False	False	False	True	L	5369028	772	
2142817	MB2IN-146 (pre-dorsal-MAP presynaptic-D-2-R left) [*DPLc_ant_lat_l akira] #2142817	Unk	Unk	False	False	False	True	L	15225589	7	
10221622	 (BAl descending right) [*BAla34_r akira] #10221622	O_dSEZ	O_dSEZ	False	False	False	True	R	17728571	968	
10059655	 (contra-vine 2 right) [unknown lineage] #10059655	Unk	Unk	False	False	False	True	R	11639192	502	
10473853	 (DPMpl12 Hook 1 left) [*DPMpl12_l akira] #10473853	Unk	Unk	False	False	False	True	L	16355225	408	
15568134	MB2IN-93 (Bilaterial downstream BPL-to-MB left) [*CPd_l akira] #15568134	Unk	Unk	False	False	False	True	L	5973097	695	
6125806	 (CM4-dm Switcheroo 3 right; DPMpm b 6; CM4 dor pos 6 TODO DNs) [*CM4-dm_r akira	Unk	Unk	False	False	False	True	R	17732270	991	
8842220	 (BLAd lat 1 neuron 8842221_sibling right) [*BLAd-vm_r akira] #8842220	Unk	Unk	False	False	False	True	R	17962513	1013	
17058350	CN-17	Unk	Unk	False	False	False	True	R	5874480	171	
5859372	 (CM13 bilateral 1 right; CM a 6; CM13 lat 6) [*CM13_lat_r akira] #5859372	Unk	Unk	False	False	False	True	R	16635345	820	
4393049	Gustatory PN 4 (non-olfactory PN right) [*BAmv3_r akira] #4393049	Unk	Unk	False	False	False	True	R	11067379	474	
17323054	 (DPLc_post_med contralateral right) [*DPLc_post_med_r akira] #17323054	Unk	Unk	False	False	False	True	R	4749004	113	
2612527	MB2IN-151	mPN	mPN-multi	False	False	False	True	L	4391978	17	multi
4523803	 (DMS 2 left) [*Dilp_l akira] #4523803	Unk	Unk	False	False	False	True	L	13793212	103	
13674287	MB2IN-134	Unk	Unk	False	False	False	True	R	9428865	341	
16399845	 (BLAvm bilateral neuron 5 right) [*BLAvm ant_r akira] #16399845	Unk	Unk	False	False	False	True	R	17729110	978	
16868923	CN-42	MBON	MBON	False	False	False	True	L	17013073	848	
9481869	 (DALl1 11 left) [unknown lineage] #9481869	Unk	Unk	False	False	False	True	L	14762026	347	
3814651	 (Y neuron left) [*DPLam_l akira] #3814651	Unk	Unk	False	False	False	True	L	15732471	43	
1065967	 (DPMl_ant_ven descending right) [*DPMl_ant_ven_r akira] #1065967	O_dVNC	O_dVNC	False	False	False	True	R	17102002	883	
17013169	MB2IN-198	Unk	Unk	False	False	False	True	R	16386470	765	
16950443	 (DALd_r 9) [*DALd_r akira] #16950443	O_dVNC	O_dVNC	False	False	False	True	R	-1	-1	
7187384	KC (Thermo KC B_left - mbi2 - unknown) [Lineage MBNB C left] #7187384	KC	KC-4claw	False	False	False	True	L	3664102	209	4claw
3664102	KC (Thermo KC B_right - mbi2 - unknown) [Lineage MBNB C right] #3664102	KC	KC-4claw	False	False	False	True	R	7187384	209	4claw
7982324	 (CPf descending 2 right) [*CPf_r akira] #7982324	O_dSEZ	O_dSEZ	False	False	False	True	R	5684940	146	
16630941	KC (KC22) [Lineage MBNB D left] #16630941	KC	KC-3claw	False	False	False	True	L	-1	-1	3claw
16950798	 (DALd_r 9 right) [unknown lineage] #16950798	Unk	Unk	False	False	False	True	R	-1	-1	
4229950	KC (Thermo KC A_Right - Mushroom Body  Left) [Lineage MBNB C right] #4229950	KC	KC-2claw	False	False	False	True	R	8118474	256	2claw
5763407	 (CPf descending ipsilateral-like left) [*BLVp1_l akira] #5763407	Unk	Unk	False	False	False	True	L	7982307	164	
5836163	KC (KC25) [Lineage MBNB A right] #5836163	KC	KC-1claw	False	False	False	True	R	16630264	818	1claw
7982307	 (CPf descending ipsilateral-like right) [*CPf_r akira] #7982307	Unk	Unk	False	False	False	True	R	5763407	164	
5836181	KC (KC26) [Lineage MBNB D right] #5836181	KC	KC-2claw	False	False	False	True	R	-1	-1	2claw
16260741	 (ASB Lander Right) [*DPLc_post_int_r akira] #16260741	Unk	Unk	False	False	False	True	R	17696578	967	
5836035	KC (KC24) [Lineage MBNB D right] #5836035	KC	KC-1claw	False	False	False	True	R	-1	-1	1claw
18267838	 (DALv23 LAL 5 left) [unknown lineage] #18267838	Unk	Unk	False	False	False	True	L	4173633	1028	
14797760	 (above BPL toward anterior Left) [*DPlal1-3_lat_l akira] #14797760	Unk	Unk	False	False	False	True	L	15679639	660	
3762787	 (CRZ 2 right) [*ncc_d_r akira] #3762787	Unk	Unk	False	False	False	True	R	3926438	49	
7196392	KC (KC31) [Lineage MBNB B right] #7196392	KC	KC-5claw	False	False	False	True	R	-1	-1	5claw
16851577	 (DALd_l  7) [*DALd_l akira] #16851577	O_dVNC	O_dVNC	False	False	False	True	L	-1	-1	
8068173	KC (LON KC right) [Lineage MBNB C right] #8068173	KC	KC-3claw	False	False	False	True	R	8262372	267	3claw
5484314	 (DPLl 2 left) [*DPLl_l akira] #5484314	Unk	Unk	False	False	False	True	L	12746220	137	
15823055	MB2IN-153 (CM4 dor ant 14) [*CM4-dm_r akira] #15823055	Unk	Unk	False	False	False	True	R	11303036	493	
10600188	 (DPMm1 4_left) [*DPMm1_l akira] #10600188	Unk	Unk	False	False	False	True	L	8571259	420	
3620633	MB2IN-206 (Pre-goro3 right) [*DPMl_ant_dor_r akira] #3620633	O_dVNC	O_dVNC	False	False	False	True	R	3946166	65	
18220289	 (DPLp_right) [*DPLp_r akira] #18220289	Unk	Unk	False	False	False	True	R	14450919	636	
12667895	MB2IN-165 (Hairbrush_left ) [*DPLp_l akira] #12667895	Unk	Unk	False	False	False	True	L	17425996	576	
10855798	 (DPLd C neuron right) [*DPLd_r akira] #10855798	Unk	Unk	False	False	False	True	R	2964760	21	
5971400	MB2IN-152	Unk	Unk	False	False	False	True	R	12424940	558	
2964760	 (DPLd C neuron left) [*DPLd_l akira] #2964760	Unk	Unk	False	False	False	True	L	10855798	21	
12424940	MB2IN-152	Unk	Unk	False	False	False	True	L	5971400	558	
19880740	 (CPa 1 left) [*CPa_l akira] #19880740	Unk	Unk	False	False	False	True	L	16223688	1065	
17354403	 (DPMl12 unpaired Left) [*DPMl_ant_dor_l akira] #17354403	O_dVNC	O_dVNC	False	False	False	True	L	-1	-1	
15594113	MB2IN-193	Unk	Unk	False	False	False	True	L	15590555	706	
14655602	 (DPML1_l) [*DPMl12_l akira	Unk	Unk	False	False	False	True	L	15672269	653	
15638906	MB2IN-169 (DPLal 3 R) [*DPLal1-3_r akira] #15638906	Unk	Unk	False	False	False	True	R	17360010	935	
8802069	FFN-9	FFN	FFN	False	False	False	True	L	4665627	295	
9068346	 (DALcl12 vv 12 right) [*DALcl12-v_r akira] #9068346	Unk	Unk	False	False	False	True	R	15525711	689	
18485293	 (CM4 descending left) [ni-neurons MB_l akira	O_dVNC	O_dVNC	False	False	False	True	L	17647621	1033	
8177991	KC (KC no pair) [Lineage MBNB B left] #8177991	KC	KC-4claw	False	False	False	True	L	-1	-1	4claw
16388736	 (CM4 contralateral descending 1 right) [*CM4-vm_r akira] #16388736	O_dVNC	O_dVNC	False	False	False	True	R	10921106	452	
4411505	KC (KC no pair) [Lineage MBNB B left] #4411505	KC	KC-2claw	False	False	False	True	L	-1	-1	2claw
10367190	 (BAlp_ant ascending right) [*BAlp_ant_r akira] #10367190	Unk	Unk	False	False	False	True	R	17728695	971	
4620453	 (AVL011 PN Right 2?) [*BAlp4_r akira] #4620453	Unk	Unk	False	True	True	True	R	-1	-1	
10725068	 (basal posterior local neuron R; BLVa12 a 3) [*BLVa12_r akira] #10725068	Unk	Unk	False	False	False	True	R	-1	-1	
13242336	 (BAla12 ascending 2 right) [*BAla12_r akira] #13242336	Unk	Unk	False	False	False	True	R	19166349	1054	
7807684	 (crab-1 right) [*DPLc5_r akira	Unk	Unk	False	False	False	True	R	16444548	780	
11717040	 (BLP12 gripper 3? left; dpn_left_1304_10) [*BLP12_l akira] #11717040	Unk	Unk	False	False	False	True	L	-1	-1	
10874769	 (UNK horseshoe left) [*DPLc5_l akira	Unk	Unk	False	False	False	True	L	18644088	445	
3926438	 (CRZ 2 left) [*DPLc_post_lat_l akira] #3926438	Unk	Unk	False	False	False	True	L	3762787	49	
16625432	KC (KC30) [Lineage MBNB B right] #16625432	KC	KC-3claw	False	False	False	True	R	-1	-1	3claw
8161148	 (DALcm12 v ap 14_right) [*DALcm12-v_r akira] #8161148	Unk	Unk	False	False	False	True	R	18551732	1039	
16935790	 (CM4 contralateral 1 left; BZ ; CM4 dor pos 2 left) [*CM4-dm_l akira] #16935790	Unk	Unk	False	False	False	True	L	11359482	855	
16438190	KC (KC no pair) [Lineage MBNB B left] #16438190	KC	KC-5claw	False	False	False	True	L	-1	-1	5claw
10259967	KC (KC99) [Lineage MBNB B right] #10259967	KC	KC-5claw	False	False	False	True	R	-1	-1	5claw
3926669	 (CRZ 1 left) [*DPLm2_l akira] #3926669	O_dSEZ	O_dSEZ	False	False	False	True	L	3727026	50	
5836387	KC (KC29) [Lineage MBNB D right] #5836387	KC	KC-3claw	False	False	False	True	R	-1	-1	3claw
17321919	 (DPMl Sloppy left) [*DPMl_ant_dor_l akira] #17321919	O_dSEZ	O_dSEZ	False	False	False	True	L	4215611	917	
17173922	MB2IN-171 (DALv3 ring1_right (LAL neuron)) [*DALv3_r akira] #17173922	Unk	Unk	False	False	False	True	R	16561284	813	
9288827	 (DPLm1 contralateral 1 right; Bilateral DS Smash) [*DPLm1_r akira] #9288827	Unk	Unk	False	False	False	True	R	6011278	177	
15608953	MB2IN-162 (Bilateral above BPL	Unk	Unk	False	False	False	True	L	10627239	709	
15672269	 (DPML1_r) [*DPMl12_post_r akira	Unk	Unk	False	False	False	True	R	14655602	653	
5033480	MB2IN-170 (Partner 27) [*BLAvm post_l akira] #5033480	Unk	Unk	False	False	False	True	L	5700090	122	
7692008	 (CP2/3d obPl 12) [*CPb_r akira] #7692008	Unk	Unk	False	False	False	True	R	-1	-1	
17736755	 (UNK descending 2 left) [unknown lineage] #17736755	O_dVNC	O_dVNC	False	False	False	True	L	15964206	997	
10921106	 (CM4 contralateral descending 1 left_JMpair17) [*CM4-dm_l akira] #10921106	O_dVNC	O_dVNC	False	False	False	True	L	16388736	452	
2910892	 (UNK triple branch left) [unknown lineage] #2910892	Unk	Unk	False	False	False	True	L	-1	-1	
15508475	 (AN-R-Sens-B2-VM-04) [] #15508475	sens	sens-AN	False	False	False	False	R	-1	-1	AN
16562142	 (UNK descending contralateral 2 left) [unknown lineage] #16562142	O_dVNC	O_dVNC	False	False	False	True	L	15894178	814	
3595837	 (DPMm1 Brain descending into VNC right) [*DPMm1_r akira] #3595837	O_dVNC	O_dVNC	False	False	False	True	R	10716080	428	
7431625	MB2IN-209 (S2: DPLam l 5_ right) [*DPLam_r akira] #7431625	Unk	Unk	False	False	False	True	R	17047087	877	
15594038	 (AN-R-Sens-B2-VM-05) [] #15594038	sens	sens-AN	False	False	False	False	R	-1	-1	AN
15894178	 (UNK descending contralateral 2 right) [unknown lineage] #15894178	O_dVNC	O_dVNC	False	False	False	True	R	16562142	814	
5507096	 (Ashley Right - unknown; BLP12 b 1) [*BLP12_r akira] #5507096	Unk	Unk	False	False	False	True	R	9421292	338	
7939979	 (broad T1 left) [*BAlc ant_l akira] #7939979	bLN	bLN-Trio	False	True	True	True	L	8198317	240	Trio
17728571	 (BAl descending left) [*BAla12_l akira] #17728571	O_dSEZ	O_dSEZ	False	False	False	True	L	10221622	968	
11639192	 (contra-vine 2 left) [unknown lineage] #11639192	Unk	Unk	False	False	False	True	L	10059655	502	
17658927	 (CPa 3 right) [*CPa_r akira] #17658927	Unk	Unk	False	False	False	True	R	17729888	985	
677717	KC (KC1) [Lineage MBNB A right] #677717	KC	KC-4claw	False	False	False	True	R	-1	-1	4claw
17277623	 (Axon upstairs left) [*BAla12_l akira] #17277623	Unk	Unk	False	False	False	True	L	10013517	911	
11303036	MB2IN-153 (Neuron 11303037) [*CM4-dm_l akira] #11303036	Unk	Unk	False	False	False	True	L	15823055	493	
13535387	 (DH44 3 right) [*Dilp_r akira] #13535387	Unk	Unk	False	False	False	True	R	10563755	415	
15974183	MB2IN-125	Unk	Unk	False	False	False	True	L	15662776	733	
3822523	 (AN-R-Sens-B3-ACp-08) [] #3822523	sens	sens-AN	False	False	False	False	R	-1	-1	AN
9103732	FAN-10	FAN	FAN	False	False	False	True	R	9238937	328	
9853425	 (AN-R-Sens-B3-ACp-09 (gustatory pheromone neuron)) [] #9853425	sens	sens-AN	False	False	False	False	R	-1	-1	AN
18644088	 (UNK horseshoe right) [unknown lineage] #18644088	Unk	Unk	False	False	False	True	R	10874769	445	
17729888	 (CPa 3 left) [*CPa_l akira] #17729888	Unk	Unk	False	False	False	True	L	17658927	985	
4570270	 (V1: possible PVL005 -  3 Left) [*BLVa12_l akira] #4570270	Unk	Unk	False	True	True	True	L	2921933	104	
5675990	 (CPa Minnow left) [*CPa_l akira] #5675990	Unk	Unk	False	False	False	True	L	15688523	141	
4227304	KC (KC10) [Lineage MBNB B right] #4227304	KC	KC-1claw	False	False	False	True	R	-1	-1	1claw
17588623	 (ASB Strange Neurites right) [unknown lineage] #17588623	Unk	Unk	False	True	True	True	R	-1	-1	
7168356	 (Weird PN to LH left) [*BAlc post_l akira] #7168356	Unk	Unk	False	False	False	True	L	11714576	208	
17732334	 (DPMl descending ipsi left) [DPMl_l] #17732334	O_dVNC	O_dVNC	False	False	False	True	L	16347786	994	
17324711	MB2IN-180 (DNs-1_right) [*DPMm1_r akira] #17324711	O_dSEZ	O_dSEZ	False	False	False	True	R	17087885	882	
12367568	 (BLVa_t ascending 1 left) [*BLVa_t_l akira] #12367568	Unk	Unk	False	False	False	True	L	12884490	551	
17176781	FB2IN-18	FB2N	FB2N	False	False	False	True	R	17176767	899	
19857577	 (BLVa_t ascending lateral 1 right) [*BLVa_t_r akira] #19857577	Unk	Unk	False	False	False	True	R	12366224	548	
9083312	FB2IN-2	O_dSEZ;FB2N	O_dSEZ;FB2N	False	False	False	True	L	14077179	318	
17075832	 (BAlp descending 1 left) [unknown lineage] #17075832	O_dSEZ	O_dSEZ	False	False	False	True	L	14039007	880	
7394271	 (choosy 1 left) [unknown lineage] #7394271	cLN	cLN	False	False	False	True	L	8231264	216	
9961098	 (CM Contra to LAL #1; CM4 dor ant 3 to LAL left) [*CM4-dm_l akira] #9961098	Unk	Unk	False	False	False	True	L	4311241	373	
4665627	FFN-9	FFN	FFN	False	False	False	True	R	8802069	295	
15605297	 (DALcl12 v d 4 R) [*DALcl12-v_r akira] #15605297	Unk	Unk	False	False	False	True	R	17340955	919	
8427677	KC (KC51) [Lineage MBNB A right] #8427677	KC	KC-3claw	False	False	False	True	R	-1	-1	3claw
17340955	 (DALcl12 v d 4 L) [*DALcl12-v_l akira] #17340955	Unk	Unk	False	False	False	True	L	15605297	919	
8419602	KC (KC50) [Lineage MBNB A right] #8419602	KC	KC-6claw	False	False	False	True	R	-1	-1	6claw
17729424	 (BLVa34 small ipsi 2 left) [*BLVa34_l akira] #17729424	Unk	Unk	False	False	False	True	L	8821758	984	
16848475	FB2IN-17	FB2N	FB2N	False	False	False	True	L	17980792	838	
