Skeleton ID,neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,lineage,Class 2,contraction,Original index,dim 0,dim 1,dim 2,dim 3,dim 4,dim 5,dim 6,dim 7,dim 8,dim 9,dim 10,dim 11,dim 12,dim 13
6445994," (Pre PMN left) [*DPMm2_l akira, unknown lineage] #6445994",Unk,Unk,False,False,False,True,P,3436420,179,*DPMm2_l akira,,"{3436420: {'neuron_name': ' (Pre PMN right) [unknown lineage] #3436420', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 6445994, 'Pair ID': 179, 'lineage': 'unk', 'Class 2': nan}}",34,0.002366786445726421,0.0009483596559188349,0.0018259654289473656,-0.0018225160842915073,0.006671601109471364,0.010535790444451307,7.268869324666185e-05,0.013994532970389922,0.0011369902869867569,0.0020966530198760413,-0.014597028217956942,0.008059989651911518,0.02882765341679256,7.879375828115586e-05
3945394,MB2IN-207 (Output of Munin left 3) [*DAMv12_lat_l akira] #3945394,Unk,Unk,False,False,False,True,P,3729504,62,*DAMv12_lat_l akira_,,"{3729504: {'neuron_name': 'MB2IN-207 (Munin Output right - unfinished) [*DAMv12_lat_r akira] #3729504', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 3945394, 'Pair ID': 62, 'lineage': '*DAMv12_lat_r akira_', 'Class 2': nan}}",35,0.008665474587544806,0.00383743916306148,0.007911248102103363,-0.001130859494876765,0.0009628424194047994,0.009801314458958517,-0.0016957415058867504,0.013661796886893276,0.006771788697095636,0.006060180862582921,-0.00824561374368824,0.0076786719867637885,0.04076985939462298,-0.0015760863697536962
3945232,"FFN-4, MB2IN-51, MB2ON-211 (Sleepy Left) [*DAMv12_lat_l akira] #3945232",FFN,FFN,False,False,False,True,P,11637003,60,*DAMv12_lat_l akira_,,"{11637003: {'neuron_name': 'FFN-4, MB2IN-51, MB2ON-211 (Sleepy Right) [*DAMv12_lat_r akira] #11637003', 'Class 1': 'FFN', 'Merge Class': 'FFN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 3945232, 'Pair ID': 60, 'lineage': '*DAMv12_lat_r akira_', 'Class 2': nan}}",36,0.016605908681834,0.009762906647008778,0.01315585552370089,-0.004426500536542541,0.004670404907023555,0.031229251943564844,-0.0011179001146567858,0.004579278188712633,0.0016948936422315772,0.0028393877193789176,-0.0037803034081726845,0.01149260119877076,0.016649923929189275,-0.0016061446636860478
16303262, (v'td-1_a1l projection into brain) [] #16303262,sens,sens-vtd,False,False,False,False,P,7627878,1102,unk,vtd,"{7627878: {'neuron_name': "" (v'td-1_a1r) [] #7627878"", 'Class 1': 'sens', 'Merge Class': 'sens-vtd', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': False, 'Hemisphere': 'R', 'Pair': 16303262, 'Pair ID': 1102, 'lineage': 'unk', 'Class 2': 'vtd'}}",37,0.0003762018033585217,0.0006262569403205516,-0.0004146719310601302,-0.0005619388036793362,5.463681778330724e-05,0.00044145387351364674,0.0012702889704986448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11871574,"FB-36, MB2IN-44, MB2ON-129 (BM : BALp neuron_left) [*BAlp_ant_l akira] #11871574",Unk,Unk,False,False,False,True,P,11102156,521,*BAlp_ant_l akira_,,"{11102156: {'neuron_name': 'FB-36, MB2IN-44, MB2ON-129 (BM : BALp neuron_right) [*BAlp_ant_r akira] #11102156', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 11871574, 'Pair ID': 521, 'lineage': '*BAlp_ant_r akira_', 'Class 2': nan}}",38,0.017042026331075186,0.05620922554818465,-0.031483460153648196,0.011089092592273468,0.002482900148579168,-0.009517336118473942,-0.010665442485958987,0.007167627506973343,0.012533652499453618,-0.009605551781796385,-0.007265527830244538,6.588944745615553e-05,0.0013250833973793795,0.02191478385901065
3511996, (94a & 94b ORN left) [] #3511996,sens,sens-ORN,False,False,False,False,P,3958234,1101,unk,ORN,"{3958234: {'neuron_name': ' (94a & 94b ORN right) [] #3958234', 'Class 1': 'sens', 'Merge Class': 'sens-ORN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': False, 'Hemisphere': 'R', 'Pair': 3511996, 'Pair ID': 1101, 'lineage': 'unk', 'Class 2': 'ORN'}}",39,0.0009539397822612408,0.0001899094138430126,0.00017597267052582054,-0.014561500542540538,0.08005973226396082,-0.01416827508320953,-0.004606950391730926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14437742,mPN (spruce left) [*BAla12_l akira] #14437742,O_dSEZ,O_dSEZ,False,False,False,True,P,3806652,635,*BAla12_l akira_,,"{3806652: {'neuron_name': 'mPN (spruce right) [*BAla12_r akira] #3806652', 'Class 1': 'O_dSEZ', 'Merge Class': 'O_dSEZ', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 14437742, 'Pair ID': 635, 'lineage': '*BAla12_r akira_', 'Class 2': nan}}",40,0.004048185517399212,0.0006504086126516649,-0.0022813821875321675,-0.003778202104672018,0.02134229949097296,-0.006268765793185271,0.008083239179966742,0.0016833013336037667,-0.00017563364292319953,-0.00033133400601062545,-0.012690881526694401,0.06939397207833953,-0.013207494848491017,-0.0017656499461125557
13849557,MB2IN-182 (CSD left) [*BAlc post_l akira] #13849557,Unk,Unk,False,True,True,True,P,6143930,610,*BAlc post_l akira_,,"{6143930: {'neuron_name': 'MB2IN-182 (CSD right) [*BAlc post_r akira] #6143930', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': True, 'is_LNpre': True, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 13849557, 'Pair ID': 610, 'lineage': '*BAlc post_r akira_', 'Class 2': nan}}",41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127963822704583,-0.0030192119032474477,-0.00338392935156429,-0.013453610139805991,0.033225461981990466,-0.0018951383461397377,0.018795520830021575
10865025,"FFN-39, MB2IN-108 (lAL-1 (octopaminergic) left) [*BAmv3_l akira] #10865025",O_dSEZ;FFN,O_dSEZ;FFN,False,True,True,True,P,4116174,443,*BAmv3_l akira_,,"{4116174: {'neuron_name': 'FFN-39, MB2IN-108 (lAL-1 (octopaminergic) right) [*BAmv3_r akira] #4116174', 'Class 1': 'O_dSEZ;FFN', 'Merge Class': 'O_dSEZ;FFN', 'is_pdiff': False, 'is_usplit': True, 'is_LNpre': True, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 10865025, 'Pair ID': 443, 'lineage': '*BAmv3_r akira_', 'Class 2': nan}}",42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00134977950674698,-1.935806564874199e-05,-0.00011159360853154366,-0.014493647208835104,0.07821308265925453,-0.014339909644947954,-0.0032984725288294175
8877971, (picky 2 left) [*BAla12_l akira] #8877971,pLN,pLN,False,False,False,True,P,3806573,303,*BAla12_l akira_,,"{3806573: {'neuron_name': ' (picky 2 right) [*BAla12_r akira] #3806573', 'Class 1': 'pLN', 'Merge Class': 'pLN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8877971, 'Pair ID': 303, 'lineage': '*BAla12_r akira_', 'Class 2': nan}}",43,0.0009990598303559685,0.00026975581215314665,-0.0001687058614091975,-0.015129389379238798,0.08204171696292999,-0.015204806352176015,-0.004749920721823464,0.0011920695331680282,1.7332380140683108e-05,0.00012687508938476845,-0.016991340743542006,0.09292128079001703,-0.01671644335025867,-0.0049522364310278875
8480221,"mPN, mPN seahorse (mPN seahorse left) [*BAla34_l akira] #8480221",mPN,mPN-olfac,False,False,False,True,P,4324898,281,*BAla34_l akira_,olfac,"{4324898: {'neuron_name': 'mPN, mPN seahorse (mPN seahorse right) [*BAla34_r akira] #4324898', 'Class 1': 'mPN', 'Merge Class': 'mPN-olfac', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8480221, 'Pair ID': 281, 'lineage': '*BAla34_r akira_', 'Class 2': 'olfac'}}",44,0.026714924378486025,-0.009634648301569087,-0.007613993391121932,-0.030342309915648926,-0.00807583149794395,-0.020538543921160113,-0.0068642454276179815,0.001557771665851204,-4.4411066902649415e-05,-0.00026470604457583144,-0.014764206473089498,0.08073680192958028,-0.015244920152894269,-0.0030981116510186376
8399890,94a&94b PN (94a & 94b PN left) [*BAmv3_l akira] #8399890,uPN,uPN,False,False,False,True,P,4651929,279,*BAmv3_l akira_,,"{4651929: {'neuron_name': '94a&94b PN (94a & 94b PN right) [*BAmv3_r akira] #4651929', 'Class 1': 'uPN', 'Merge Class': 'uPN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8399890, 'Pair ID': 279, 'lineage': '*BAmv3_r akira_', 'Class 2': nan}}",45,0.050048113188518574,-0.02909408128120217,-0.004194479045304233,0.056407569340755505,0.0046173201829387105,-0.02928582680933052,-0.000708665310840292,0.0008341903394031539,-3.0627257392815903e-07,-2.898230336358199e-05,-0.010670307541354982,0.05852398658685857,-0.010796605821958453,-0.0029040349552535657
8311264,MB2IN-184 (broad T2 left) [*BAlc ant_l akira] #8311264,bLN,bLN-Trio,False,True,True,True,P,8198238,271,*BAlc ant_l akira_,Trio,"{8198238: {'neuron_name': 'MB2IN-184 (broad T2 right) [*BAlc ant_r akira] #8198238', 'Class 1': 'bLN', 'Merge Class': 'bLN-Trio', 'is_pdiff': False, 'is_usplit': True, 'is_LNpre': True, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8311264, 'Pair ID': 271, 'lineage': '*BAlc ant_r akira_', 'Class 2': 'Trio'}}",46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010385553565529242,2.0016014649770054e-05,0.00016510323293942631,-0.016259148069172388,0.0900603502643364,-0.016262387412563667,-0.004931417601131508
8276782,"MB2ON-183, mPN, Multiglomerular PN 7 (mPN iACT A1 left) [*BAlc post_l akira] #8276782",mPN,mPN-olfac,False,False,False,True,P,4119387,269,*BAlc post_l akira_,olfac,"{4119387: {'neuron_name': 'MB2ON-183, mPN, Multiglomerular PN 7 (mPN iACT A1 right) [*BAlc post_r akira] #4119387', 'Class 1': 'mPN', 'Merge Class': 'mPN-olfac', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8276782, 'Pair ID': 269, 'lineage': '*BAlc post_r akira_', 'Class 2': 'olfac'}}",47,0.07100963192378272,-0.01734953314254827,-0.011750582202461073,-0.005846077701337351,-0.0020228211678440197,-0.017088002277118937,0.06675312478768787,0.001654616414496093,-9.489364523242809e-05,-0.00016527446191493396,-0.016177847880123077,0.08917607348805975,-0.016674783208333734,-0.0033352474127331584
8102935, (picky 1 left) [*BAla12_l akira] #8102935,pLN,pLN,False,True,True,True,P,7600311,254,*BAla12_l akira_,,"{7600311: {'neuron_name': ' (picky 1 right) [*BAla12_r akira] #7600311', 'Class 1': 'pLN', 'Merge Class': 'pLN', 'is_pdiff': False, 'is_usplit': True, 'is_LNpre': True, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8102935, 'Pair ID': 254, 'lineage': '*BAla12_r akira_', 'Class 2': nan}}",48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000930477635870787,3.5391938560807124e-05,6.749372519161131e-05,-0.014217338182279812,0.0784233266629769,-0.014291359100870258,-0.004279003401293431
7941652,_broad D1 (broad D1 left) [*BAlc ant_l akira] #7941652,bLN,bLN-Duet,False,True,True,True,P,8198416,242,*BAlc ant_l akira_,Duet,"{8198416: {'neuron_name': '_broad D1 (broad D1 right) [*BAlc ant_r akira] #8198416', 'Class 1': 'bLN', 'Merge Class': 'bLN-Duet', 'is_pdiff': False, 'is_usplit': True, 'is_LNpre': True, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 7941652, 'Pair ID': 242, 'lineage': '*BAlc ant_r akira_', 'Class 2': 'Duet'}}",49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012223287919234777,1.9912749577468345e-05,0.00017444720715880985,-0.01908689305724471,0.10548164672712425,-0.01909748363420891,-0.0057829299466916236
7939979, (broad T1 left) [*BAlc ant_l akira] #7939979,bLN,bLN-Trio,False,True,True,True,P,8198317,240,*BAlc ant_l akira_,Trio,"{8198317: {'neuron_name': ' (broad T1 right) [*BAlc ant_r akira] #8198317', 'Class 1': 'bLN', 'Merge Class': 'bLN-Trio', 'is_pdiff': False, 'is_usplit': True, 'is_LNpre': True, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 7939979, 'Pair ID': 240, 'lineage': '*BAlc ant_r akira_', 'Class 2': 'Trio'}}",50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010884904111967749,2.7316437635735977e-05,0.0001563037103241583,-0.01661281630008057,0.09193516928663276,-0.01657479272402092,-0.00497707310080778
7939890,MB2IN-185 (broad T3 left) [*BAlc ant_l akira] #7939890,bLN,bLN-Trio,False,True,True,True,P,6557581,239,*BAlc ant_l akira_,Trio,"{6557581: {'neuron_name': 'MB2IN-185 (broad T3 right) [*BAlc ant_r akira] #6557581', 'Class 1': 'bLN', 'Merge Class': 'bLN-Trio', 'is_pdiff': False, 'is_usplit': True, 'is_LNpre': True, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 7939890, 'Pair ID': 239, 'lineage': '*BAlc ant_r akira_', 'Class 2': 'Trio'}}",51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010330944240060523,1.6236022345021743e-05,0.00015612674620432555,-0.015961532540701394,0.08836761405543514,-0.015959355059519186,-0.004802160450175598
7515491,49a PN (49a PN left) [*BAmv3_l akira] #7515491,uPN,uPN,False,False,False,True,P,11279244,219,*BAmv3_l akira_,,"{11279244: {'neuron_name': '49a PN (49a PN right) [*BAmv3_r akira] #11279244', 'Class 1': 'uPN', 'Merge Class': 'uPN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 7515491, 'Pair ID': 219, 'lineage': '*BAmv3_r akira_', 'Class 2': nan}}",52,0.05162151852117586,-0.029152066901345225,-0.00426170193497568,0.055411012646909064,0.0050227487866486105,-0.025628311532258377,0.0019316619635245935,0.0003936723020811547,3.722776245216539e-05,0.00010237054201525878,-0.008012488271185244,0.04412630042207721,-0.007964118203391414,-0.002789779181004767
7394271, (choosy 1 left) [unknown lineage] #7394271,cLN,cLN,False,False,False,True,P,8231264,216,unk,,"{8231264: {'neuron_name': ' (choosy 1 right) [unknown lineage] #8231264', 'Class 1': 'cLN', 'Merge Class': 'cLN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 7394271, 'Pair ID': 216, 'lineage': 'unk', 'Class 2': nan}}",53,0.0017078912154192142,-3.282152873750017e-05,-2.4238408360644166e-05,-0.023036775540528766,0.12393638939737209,-0.023049507763246425,-0.007104708157312366,0.0011799940409445268,5.017283520132442e-05,3.272140837901167e-05,-0.01639915321166431,0.09018608606010178,-0.01642399194186883,-0.00473024464255184
7107433,45b PN (45b PN left) [*BAmv3_l akira] #7107433,uPN,uPN,False,False,False,True,P,8253413,206,*BAmv3_l akira_,,"{8253413: {'neuron_name': '45b PN (45b PN right) [*BAmv3_r akira] #8253413', 'Class 1': 'uPN', 'Merge Class': 'uPN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 7107433, 'Pair ID': 206, 'lineage': '*BAmv3_r akira_', 'Class 2': nan}}",54,0.04152621148956635,-0.023613244025477195,-0.0015003674821496013,0.04774678001890843,0.0038855705917558827,-0.024659338269466313,-0.00715594550841391,0.00040607497466763455,5.550355279409034e-05,0.00016957921298449587,-0.009100102059008106,0.05033366192848456,-0.008954438838042731,-0.0032592472334599105
6451332,"mPN, mPN D (mPN D left) [unknown lineage] #6451332",mPN,mPN-olfac,False,False,False,True,P,3538129,181,unk,olfac,"{3538129: {'neuron_name': 'mPN, mPN D (mPN D right) [unknown lineage] #3538129', 'Class 1': 'mPN', 'Merge Class': 'mPN-olfac', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 6451332, 'Pair ID': 181, 'lineage': 'unk', 'Class 2': 'olfac'}}",55,0.07441827684474586,-0.03365977151601847,-0.003879061480338489,0.04751610221651092,0.00795552173250153,0.0006784038027399167,-0.0006289458217326814,0.0008550346290863805,0.00010892424973027762,0.00025509021248440455,-0.01324808976444877,0.07306760828631043,-0.012576582514633484,-0.004614171188080473
3410506, (85c ORN left) [] #3410506,sens,sens-ORN,False,False,False,False,P,3893195,1100,unk,ORN,"{3893195: {'neuron_name': ' (85c ORN right) [] #3893195', 'Class 1': 'sens', 'Merge Class': 'sens-ORN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': False, 'Hemisphere': 'R', 'Pair': 3410506, 'Pair ID': 1100, 'lineage': 'unk', 'Class 2': 'ORN'}}",56,0.0008914915444244067,0.0001045115684813933,0.00038129817056805346,-0.015715771693192646,0.0862156885273521,-0.015055406678056512,-0.00534774011513601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10555409, (picky 4 left) [*BAla12_l akira] #10555409,pLN,pLN,False,False,False,True,P,5247102,414,*BAla12_l akira_,,"{5247102: {'neuron_name': ' (picky 4 right) [*BAla12_r akira] #5247102', 'Class 1': 'pLN', 'Merge Class': 'pLN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 10555409, 'Pair ID': 414, 'lineage': '*BAla12_r akira_', 'Class 2': nan}}",57,0.001156945725089516,2.7178891043322456e-05,6.158288388147873e-05,-0.017684515353449993,0.09608401801803527,-0.01765037410730205,-0.005817941575498579,0.0014398110712505474,-8.810838737742725e-05,-2.0415022998445972e-05,-0.018108509305247183,0.09851192465094447,-0.018197311621187633,-0.004911199919506296
7851153,82a PN (82a PN left) [*BAmv3_l akira] #7851153,uPN,uPN,False,False,False,True,P,8245146,229,*BAmv3_l akira_,,"{8245146: {'neuron_name': '82a PN (82a PN right) [*BAmv3_r akira] #8245146', 'Class 1': 'uPN', 'Merge Class': 'uPN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 7851153, 'Pair ID': 229, 'lineage': '*BAmv3_r akira_', 'Class 2': nan}}",58,0.013492941372174405,-0.009095665344977083,-0.0009235658860466001,0.025548295910047678,0.00309579657690896,-0.012701910249048234,-0.0020878323044693494,0.0006194596797895768,7.431646266905686e-05,0.00011680429601475817,-0.011805068315839856,0.06508534644227132,-0.01175768532935196,-0.004010729122277845
7092417,47a&33b PN (47a & 33b PN left) [*BAmv3_l akira] #7092417,uPN,uPN,False,False,False,True,P,8246750,205,*BAmv3_l akira_,,"{8246750: {'neuron_name': '47a&33b PN (47a & 33b PN right) [*BAmv3_r akira] #8246750', 'Class 1': 'uPN', 'Merge Class': 'uPN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 7092417, 'Pair ID': 205, 'lineage': '*BAmv3_r akira_', 'Class 2': nan}}",59,0.049992460657997104,-0.029717086353636384,-0.0023686170421227904,0.06969453217016341,0.0073449705199639765,-0.032425707222851666,-0.006252865979099559,0.0003777225706409671,5.147204479180594e-05,0.0001730836113914504,-0.00848971407599239,0.046982218930329556,-0.008324037672981443,-0.0030272235770138814
5291791, (picky 0 left) [*BAla12_l akira] #5291791,pLN,pLN,False,False,False,True,P,8199671,131,*BAla12_l akira_,,"{8199671: {'neuron_name': ' (picky 0 right) [*BAla12_r akira] #8199671', 'Class 1': 'pLN', 'Merge Class': 'pLN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 5291791, 'Pair ID': 131, 'lineage': '*BAla12_r akira_', 'Class 2': nan}}",60,0.004340195721443295,-0.0004920454768686301,-0.0010660032175453164,-0.017571675364857136,0.09657335054128931,-0.018985726235264393,0.0011829214648826627,0.0006448693257707459,3.441844508512905e-05,0.00016472197568228168,-0.011261419204805268,0.06231787054392871,-0.011135890736022017,-0.0036202807457225445
5261424,"mPN, mPN iACT A2 (mPN iACT A2 left) [*BAmv3_l akira] #5261424",mPN,mPN-multi,False,False,False,True,P,4679139,129,*BAmv3_l akira_,multi,"{4679139: {'neuron_name': 'mPN, mPN iACT A2 (mPN iACT A2 right) [*BAmv3_r akira] #4679139', 'Class 1': 'mPN', 'Merge Class': 'mPN-multi', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 5261424, 'Pair ID': 129, 'lineage': '*BAmv3_r akira_', 'Class 2': 'multi'}}",61,0.06488064969336038,-0.03149934522771307,-0.004290757942599761,0.01971776335580235,0.0021891677835713737,-0.00045353581415162955,-0.024252137004410045,0.0033461757666467247,-0.0010114771556496006,-0.0003692645431123162,-0.01641453081130313,0.08819195560650209,-0.016960582727903226,-0.006040555553940465
4354933,85c PN (85c PN left) [*BAmv3_l akira] #4354933,uPN,uPN,False,False,False,True,P,14604028,80,*BAmv3_l akira_,,"{14604028: {'neuron_name': '85c PN (85c PN right) [*BAmv3_r akira] #14604028', 'Class 1': 'uPN', 'Merge Class': 'uPN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 4354933, 'Pair ID': 80, 'lineage': '*BAmv3_r akira_', 'Class 2': nan}}",62,0.058991019064429745,-0.03453512519120145,-0.003473778372954365,0.07273381835436124,0.006856581635538975,-0.03422633868616382,-0.0059311664821567025,0.0003099193304832243,2.7308156681675545e-05,0.00010297911885703999,-0.006422222154325561,0.035415279035706765,-0.006346879661086733,-0.0022463598223894272
3547397, (83a ORN left) [] #3547397,sens,sens-ORN,False,False,False,False,P,2571761,1099,unk,ORN,"{2571761: {'neuron_name': ' (83a ORN right) [] #2571761', 'Class 1': 'sens', 'Merge Class': 'sens-ORN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': False, 'Hemisphere': 'R', 'Pair': 3547397, 'Pair ID': 1099, 'lineage': 'unk', 'Class 2': 'ORN'}}",63,0.0007199871623103341,4.343135626401306e-05,0.00020071278576553152,-0.011961631974307264,0.06554742492822663,-0.01169509515735411,-0.003958961703578627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
